sequence_id,cell_id,source_checkpoint,target_checkpoint,modality,point_index,time_s,voltage_V,capacity_Ah,temperature_K,actual_soh
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2834,735954.8917664512,4.00769,0.5848947760219423,313.48851199999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2835,735954.8917780252,4.0077705,0.5851011596731738,313.500979,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2836,735954.8917895993,4.0079308,0.5853075447938403,313.500979,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2837,735954.8918011733,4.0083718,0.5855139280295445,313.476008,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2838,735954.8918127475,4.0088129,0.585720311424547,313.48851199999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2839,735954.8918243215,4.008893,0.5859266960429416,313.43856999999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2840,735954.8918358956,4.0090137,0.5861330810751411,313.46354099999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2841,735954.8918474696,4.0094147,0.5863394658580628,313.538416,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2842,735954.8918590437,4.0098557,0.5865458491539308,313.46354099999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2843,735954.8918706179,4.0096149,0.586752233300476,313.476008,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2844,735954.8918821919,4.0101767,0.5869586160252583,313.51348299999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2845,735954.891893766,4.0101366,0.5871650007991638,313.376158,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2846,735954.89190534,4.010417,0.5873713870619643,313.451033,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2847,735954.8919169141,4.0107379,0.5875777719386562,313.46354099999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2848,735954.8919284882,4.0110188,0.5877841568365073,313.538416,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2849,735954.8919400623,4.0113397,0.5879905391669651,313.500979,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2850,735954.8919516363,4.0115399,0.5881969217415092,313.51348299999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2851,735954.8919632104,4.01162,0.5884033038350557,313.476008,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2852,735954.8919747844,4.0117402,0.5886096878541972,313.48851199999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2853,735954.8919863586,4.0122218,0.588816074166443,313.43856999999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2854,735954.8919979326,4.012382,0.589022458834537,313.48851199999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2855,735954.8920095067,4.012743,0.5892288438082038,313.43856999999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2856,735954.8920210807,4.0129838,0.589435228815691,313.476008,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2857,735954.8920326548,4.0130639,0.5896416128418952,313.476008,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2858,735954.892044229,4.0133848,0.589847999532786,313.451033,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2859,735954.892055803,4.0135851,0.5900543855992024,313.43856999999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2860,735954.8920673771,4.0137858,0.5902607712802023,313.51348299999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2861,735954.8920789511,4.0138659,0.5904671563298645,313.51348299999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2862,735954.8920905252,4.0143871,0.5906735444435662,313.48851199999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2863,735954.8921020993,4.0145073,0.5908799304606053,313.575896,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2864,735954.8921136734,4.0148683,0.5910863185444708,313.43856999999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2865,735954.8921252474,4.0152693,0.591292704591417,313.55092099999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2866,735954.8921368215,4.0151491,0.5914990891054892,313.48851199999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2867,735954.8921483955,4.0155902,0.5917054761693082,313.451033,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2868,735954.8921599697,4.015871,0.5919118625206061,313.451033,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2869,735954.8921715437,4.0159512,0.5921182492766689,313.476008,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2870,735954.8921831178,4.0161514,0.5923246364199898,313.538416,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2871,735954.8921946919,4.0165925,0.5925310230751377,313.43856999999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2872,735954.8922062659,4.016633,0.5927374102219882,313.51348299999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2873,735954.8922178401,4.0170741,0.5929437974358757,313.48851199999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2874,735954.8922294141,4.0173144,0.5931501848812764,313.538416,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2875,735954.8922409882,4.0174351,0.593356571893748,313.51348299999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2876,735954.8922525622,4.0178361,0.5935629572249957,313.48851199999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2877,735954.8922641363,4.0180764,0.5937693416153395,313.413599,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2878,735954.8922757104,4.0182772,0.5939757267308146,313.376158,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2879,735954.8922872845,4.0183573,0.5941821127922295,313.52594999999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2880,735954.8922988585,4.0187583,0.5943884977926535,313.500979,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2881,735954.8923104326,4.0189986,0.5945948846103957,313.451033,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2882,735954.8923220066,4.0193596,0.5948012696477863,313.51348299999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2883,735954.8923335808,4.0196004,0.5950076559053175,313.500979,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2884,735954.8923451549,4.0199213,0.5952140418889601,313.500979,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2885,735954.8923567289,4.0199614,0.5954204298953212,313.51348299999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2886,735954.892368303,4.0201216,0.595626815806376,313.476008,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2887,735954.892379877,4.0206428,0.5958332017828133,313.46354099999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2888,735954.8923914512,4.0207233,0.596039588321323,313.451033,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2889,735954.8924030252,4.0207634,0.5962459728460187,313.500979,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2890,735954.8924145993,4.0212846,0.5964523572840713,313.538416,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2891,735954.8924261733,4.0211244,0.596658743007782,313.48851199999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2892,735954.8924377474,4.0215254,0.5968651285545791,313.42610399999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2893,735954.8924493215,4.0219665,0.5970715138996753,313.52594999999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2894,735954.8924608956,4.0221667,0.5972779017448359,313.46354099999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2895,735954.8924724696,4.0222068,0.5974842917682054,313.500979,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2896,735954.8924840437,4.0224075,0.597690679470191,313.43856999999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2897,735954.8924956179,4.0228486,0.5978970671403809,313.48851199999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2898,735954.8925071919,4.0229688,0.5981034537178446,313.52594999999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2899,735954.892518766,4.0233698,0.5983098402864957,313.46354099999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2900,735954.89253034,4.0235705,0.5985162268462355,313.48851199999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2901,735954.8925419141,4.0236106,0.5987226148293592,313.52594999999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2902,735954.8925534881,4.0240517,0.59892900203989,313.476008,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2903,735954.8925650623,4.0244126,0.5991353874241266,313.476008,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2904,735954.8925766363,4.0245328,0.5993417722812026,313.46354099999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2905,735954.8925882104,4.024693,0.5995481567723592,313.48851199999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2906,735954.8925997844,4.0249739,0.5997545419619037,313.476008,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2907,735954.8926113585,4.025054,0.5999609270859003,313.500979,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2908,735954.8926229326,4.0254149,0.6001673093458183,313.51348299999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2909,735954.8926345067,4.0257759,0.6003736955963812,313.48851199999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2910,735954.8926460808,4.0259767,0.6005800796189305,313.46354099999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2911,735954.8926576548,4.026257,0.6007864639582282,313.55092099999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2912,735954.892669229,4.0265379,0.6009928473953959,313.40113299999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2913,735954.892680803,4.0265379,0.6011992302052169,313.48851199999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2914,735954.8926923771,4.0268588,0.6014056134958461,313.51348299999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2915,735954.8927039511,4.0272999,0.6016119973488565,313.48851199999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2916,735954.8927155252,4.0275807,0.6018183811505669,313.51348299999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2917,735954.8927270992,4.0275002,0.6020247644748468,313.48851199999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2918,735954.8927386734,4.027781,0.6022311475285678,313.51348299999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2919,735954.8927502474,4.0279818,0.6024375295426806,313.43856999999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2920,735954.8927618215,4.0283828,0.6026439122730171,313.51348299999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2921,735954.8927733955,4.0287838,0.6028502931288758,313.48851199999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2922,735954.8927849696,4.028944,0.6030566706840311,313.48851199999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2923,735954.8927965438,4.0291848,0.6032630479845411,313.43856999999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2924,735954.8928081178,4.029305,0.603469426435991,313.388625,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2925,735954.8928196919,4.0295453,0.6036758063583507,313.48851199999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2926,735954.8928312659,4.0298662,0.6038821882610236,313.538416,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2927,735954.89284284,4.0299063,0.6040885712438321,313.500979,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2928,735954.8928544141,4.0304279,0.6042949521316257,313.413599,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2929,735954.8928659882,4.0306683,0.6045013343134562,313.48851199999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2930,735954.8928775622,4.0307083,0.6047077162550253,313.48851199999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2931,735954.8928891363,4.0310693,0.6049141016372983,313.52594999999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2932,735954.8929007103,4.03123,0.60512048500571,313.46354099999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2933,735954.8929122845,4.0314703,0.6053268673292677,313.55092099999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2934,735954.8929238585,4.0317912,0.6055332499764233,313.500979,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2935,735954.8929354326,4.0321522,0.6057396334932794,313.500979,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2936,735954.8929470067,4.0322723,0.6059460177137858,313.48851199999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2937,735954.8929585807,4.032433,0.6061523990948384,313.476008,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2938,735954.8929701549,4.0328741,0.6063587817648757,313.48851199999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2939,735954.8929817289,4.0331945,0.6065651640158285,313.48851199999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2940,735954.892993303,4.0332351,0.6067715472091437,313.51348299999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2941,735954.893004877,4.0335555,0.6069779310372383,313.476008,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2942,735954.8930164512,4.0337963,0.607184314670895,313.451033,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2943,735954.8930280252,4.0341172,0.6073906976928439,313.55092099999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2944,735954.8930395993,4.0343575,0.6075970832376335,313.55092099999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2945,735954.8930511733,4.0347185,0.6078034673645256,313.46354099999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2946,735954.8930627474,4.0347586,0.6080098516859709,313.476008,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2947,735954.8930743214,4.0349994,0.6082162350526054,313.476008,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2948,735954.8930858956,4.0351996,0.6084226201519674,313.476008,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2949,735954.8930974697,4.0356407,0.608629002723002,313.55092099999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2950,735954.8931090437,4.0358014,0.608835387489858,313.476008,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2951,735954.8931206178,4.0358415,0.6090417716997003,313.43856999999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2952,735954.8931321918,4.0361223,0.609248154297221,313.48851199999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2953,735954.893143766,4.0365233,0.6094545365605026,313.500979,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2954,735954.89315534,4.0368037,0.6096609198421937,313.42610399999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2955,735954.8931669141,4.0368843,0.6098673035287847,313.42610399999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2956,735954.8931784881,4.0371647,0.610073685288486,313.500979,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2957,735954.8931900623,4.0374055,0.6102800693905911,313.55092099999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2958,735954.8932016363,4.0377264,0.6104864546012371,313.51348299999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2959,735954.8932132104,4.0378466,0.6106928384540338,313.48851199999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2960,735954.8932247844,4.0379667,0.6108992236754522,313.46354099999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2961,735954.8932363585,4.0385284,0.6111056083116183,313.52594999999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2962,735954.8932479327,4.0386086,0.611311993637234,313.52594999999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2963,735954.8932595067,4.0389295,0.6115183768871562,313.500979,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2964,735954.8932710808,4.0390496,0.6117247593873596,313.538416,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2965,735954.8932826548,4.0395708,0.6119311434170431,313.563387,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2966,735954.8932942289,4.0398517,0.6121375272132837,313.48851199999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2967,735954.893305803,4.0399318,0.6123439126520115,313.52594999999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2968,735954.8933173771,4.0403328,0.6125502971587559,313.52594999999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2969,735954.8933289511,4.0406137,0.6127566806508484,313.538416,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2970,735954.8933405252,4.0408139,0.612963063492279,313.52594999999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2971,735954.8933520992,4.0411348,0.6131694441802709,313.48851199999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2972,735954.8933636734,4.0413756,0.6133758262402208,313.451033,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2973,735954.8933752474,4.0413356,0.6135822100207621,313.55092099999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2974,735954.8933868215,4.0417767,0.6137885932600946,313.51348299999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2975,735954.8933983956,4.042017,0.6139949774045343,313.51348299999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2976,735954.8934099696,4.0423779,0.6142013621378072,313.55092099999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2977,735954.8934215438,4.0426188,0.6144077474332071,313.538416,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2978,735954.8934331178,4.0429797,0.6146141350981921,313.55092099999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2979,735954.8934446919,4.043581,0.6148205196460741,313.58836199999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2980,735954.8934562659,4.043541,0.6150269036687318,313.46354099999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2981,735954.89346784,4.0436611,0.6152332868425632,313.51348299999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2982,735954.893479414,4.043982,0.615439668159797,313.52594999999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2983,735954.8934909882,4.0443029,0.6156460503437059,313.563387,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2984,735954.8935025622,4.0445032,0.6158524339312812,313.538416,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2985,735954.8935141363,4.0448241,0.6160588171351963,313.48851199999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2986,735954.8935257103,4.0450649,0.6162652002225375,313.500979,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2987,735954.8935372845,4.0451851,0.6164715841850822,313.500979,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2988,735954.8935488586,4.0456662,0.6166779674350044,313.51348299999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2989,735954.8935604326,4.0457463,0.6168843501528355,313.51348299999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2990,735954.8935720067,4.0460672,0.6170907333602804,313.538416,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2991,735954.8935835807,4.0464282,0.6172971141652764,313.538416,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2992,735954.8935951549,4.0467892,0.6175034945420159,313.476008,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2993,735954.8936067289,4.0471101,0.617709875990458,313.500979,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2994,735954.893618303,4.0472302,0.6179162583404713,313.575896,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2995,735954.893629877,4.0475512,0.6181226388428038,313.476008,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2996,735954.8936414511,4.0476713,0.6183290191875983,313.51348299999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2997,735954.8936530252,4.0480323,0.6185354011822373,313.575896,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2998,735954.8936645993,4.0483932,0.6187417816687487,313.51348299999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2999,735954.8936761733,4.0485535,0.6189481632815789,313.48851199999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,3000,735954.8936877474,4.0488343,0.6191545433701038,313.51348299999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,3001,735954.8936993215,4.0490351,0.6193609253947889,313.500979,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,3002,735954.8937108956,4.0492353,0.6195673111060995,313.500979,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,3003,735954.8937224697,4.0496764,0.6197736950065544,313.55092099999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,3004,735954.8937340437,4.0501575,0.6199800774519925,313.55092099999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,3005,735954.8937456178,4.0500374,0.6201864625088128,313.500979,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,3006,735954.8937571918,4.0505986,0.6203928473622945,313.500979,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,3007,735954.893768766,4.0509996,0.620599232840054,313.51348299999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,3008,735954.89378034,4.0513206,0.6208056176741469,313.538416,98.67620878772155
